Date,Open,High,Low,Close,Volume
1998-02-20,1770.7,1780,1760.5,1771.7,7633817
1998-02-23,1793.3,1819.4,1793.3,1818.1,7095459
1998-02-24,1790.4,1790.4,1754.4,1757.4,7674974
1998-02-25,1777.2,1783.5,1771.2,1781.4,5468240
1998-02-26,1807.5,1807.5,1792.6,1792.8,8808104
1998-02-27,1817.4,1817.4,1802.8,1803.6,6574384
1998-03-02,1806.4,1856.6,1806.4,1856.6,7019687
1998-03-03,1827.2,1827.2,1785.2,1789.3,6331478
1998-03-04,1778.2,1778.2,1755.2,1757.9,5914398
1998-03-05,1722.7,1722.7,1705.8,1708.5,4307983
1998-03-06,1736,1771.8,1736,1768.2,3723156
1998-03-09,1813.3,1873.1,1813.3,1860.2,5754155
1998-03-10,1890.7,1922.7,1890.7,1915.8,8295715
1998-03-11,1928,1928,1872.8,1879.1,7503476
1998-03-12,1885.5,1928.7,1885.5,1928.4,6092253
1998-03-13,1926.2,1926.2,1900.7,1903,6447279
1998-03-16,1888.1,1898.2,1881.3,1883,4844203
1998-03-17,1875.7,1875.7,1848.3,1863.5,6052491
1998-03-18,1875.3,1895.6,1875.3,1894.6,6230164
1998-03-19,1872.9,1872.9,1860.9,1862.1,5487312
1998-03-20,1859.6,1868.4,1840.5,1868.4,4787733
1998-03-23,1847.8,1847.8,1828.3,1830.8,3754607
1998-03-24,1823.5,1823.5,1793.7,1795.5,3736803
1998-03-25,1801.6,1821.7,1799.3,1820.3,4569141
1998-03-26,1815.2,1815.2,1784.1,1786.5,4105898
1998-03-27,1762.4,1779.3,1762.4,1779.1,5639062
1998-03-30,1756.9,1756.9,1731.4,1733,4236480
1998-03-31,1715.7,1742,1715.7,1740.7,3883363
1998-04-01,1743,1743,1726.1,1726.1,3318533
1998-04-02,1734.2,1738.6,1733,1735.5,3023051
1998-04-06,1753.4,1793.5,1753.4,1791.4,4008453
1998-04-07,1808.8,1825.5,1808.8,1817.1,4583222
1998-04-08,1801.4,1801.4,1781.7,1787.5,3335204
1998-04-09,1772.2,1789.1,1772.2,1788.8,3694080
1998-04-14,1823.1,1847.6,1823.1,1847.6,3497853
1998-04-15,1825.3,1841.5,1813.6,1839.2,5681258
1998-04-16,1820.7,1820.7,1794.4,1797,4069811
1998-04-17,1788.2,1788.2,1779.7,1783.8,3356805
1998-04-20,1787.6,1787.6,1762.7,1763.1,3527289
1998-04-21,1741.2,1760,1732.9,1760,4981360
1998-04-22,1766.2,1781.6,1762.4,1769.1,4920867
1998-04-23,1780.9,1814.1,1780.9,1810.9,6336519
1998-04-24,1814.8,1855.2,1814.8,1850.1,6890322
1998-04-27,1837.8,1837.8,1803.7,1803.7,5437588
1998-04-28,1798.2,1798.5,1789.8,1798.5,5206921
1998-04-29,1809.6,1850.3,1809.6,1837.2,5259423
1998-04-30,1842.8,1874.2,1842.8,1874,5412564
1998-05-04,1873.1,1888.8,1873.1,1879.9,5450866
1998-05-05,1891.4,1891.4,1867.2,1875.9,5723117
1998-05-06,1875.8,1889.6,1875.8,1879.2,5171408
1998-05-07,1862.4,1867.5,1859.4,1863.9,6817913
1998-05-08,1856.3,1877.6,1856.3,1869.1,6764033
1998-05-11,1874.4,1878.1,1860.8,1860.8,5483306
1998-05-12,1850.1,1850.1,1824.3,1824.8,5035180
1998-05-13,1827,1837.1,1803.3,1807.5,4996873
1998-05-14,1796.9,1810.9,1780.7,1800.7,5013393
1998-05-15,1789.3,1805.3,1787.9,1803.6,4362226
1998-05-18,1786.8,1786.8,1730.7,1739.4,3663424
1998-05-19,1735.6,1766.1,1726.9,1766.1,4188878
1998-05-20,1743.2,1758.4,1743.2,1747.8,4967895
1998-05-21,1817.6,1848.2,1817.6,1847.9,7206090
1998-05-22,1797.5,1797.5,1780.3,1780.3,4567779
1998-05-25,1775.4,1775.4,1749.4,1754.8,3279293
1998-05-26,1716.3,1731.3,1716.3,1727.8,3995177
1998-05-27,1658.1,1658.1,1607.2,1615.3,5475838
1998-05-28,1656.9,1666.6,1644.4,1660.2,5650995
1998-05-29,1639.2,1639.2,1613.1,1617.6,4853283
1998-06-01,1560,1560,1511,1515.4,4239721
1998-06-02,1501.8,1522.2,1500.4,1506.6,8587352
1998-06-03,1544.2,1590.5,1544.2,1587.5,5558733
1998-06-04,1602.4,1625.4,1602.4,1609.7,5935045
1998-06-05,1642.7,1674.1,1642.7,1673,4676668
1998-06-08,1702.2,1702.2,1667.9,1669.6,4256061
1998-06-09,1671.9,1671.9,1626.2,1627,3148230
1998-06-10,1619.6,1639.8,1619.5,1636.4,4555674
1998-06-15,1542.7,1545.4,1527,1528.2,3998559
1998-06-16,1547.6,1591.6,1547.6,1591.1,4275893
1998-06-17,1606,1640.9,1606,1613.8,6367815
1998-06-18,1675.2,1675.2,1627.5,1630.9,5206152
1998-06-19,1626.6,1634.2,1609.6,1634,8518530
1998-06-22,1642.7,1659.4,1642.7,1644.4,4243924
1998-06-23,1654.9,1654.9,1621.8,1623.8,3869175
1998-06-24,1630.2,1632,1623.1,1628.5,3144857
1998-06-25,1636.6,1663.4,1636.6,1654.8,4696723
1998-06-26,1628,1628,1611.8,1623.2,3743133
1998-06-29,1617.8,1622.6,1603,1603,3995960
1998-06-30,1619.8,1627.4,1613.2,1614.3,6638228
1998-07-01,1623.7,1631.6,1622.2,1630.9,5257566
1998-07-02,1657.9,1672.1,1657.9,1672.1,6221317
1998-07-03,1687.6,1720,1687.6,1717.6,6150373
1998-07-06,1726.5,1751.6,1726.5,1750.4,6739373
1998-07-07,1752.3,1752.3,1730.9,1736.8,7000102
1998-07-08,1728.1,1728.1,1694.8,1695.5,5241061
1998-07-09,1697.3,1697.3,1697.3,1697.3,3854436
1998-07-10,1681.1,1701.8,1681.1,1701.8,3991056
1998-07-13,1719.5,1775.1,1719.5,1773.2,5253091
1998-07-14,1800.9,1818.1,1792.5,1798.5,6842944
1998-07-15,1814.9,1814.9,1788.5,1790.2,6226224
1998-07-16,1781,1809.5,1777.7,1803.3,4632111
1998-07-17,1830.6,1830.6,1807.1,1811.8,8321124
1998-07-20,1820.4,1852.7,1820.4,1852.1,5570304
1998-07-21,1838.3,1854.7,1823.6,1823.6,6897229
1998-07-22,1787.7,1787.7,1766,1767.2,5580730
1998-07-23,1766.9,1823.5,1766.9,1823.5,4921186
1998-07-24,1775.4,1797.2,1775.4,1797.2,4630593
1998-07-27,1762.6,1762.6,1724.8,1726.3,4932049
1998-07-28,1729.3,1729.3,1716.3,1723.3,5570824
1998-07-29,1689.6,1709.3,1682.2,1709.3,4519278
1998-07-30,1697.3,1711.5,1696.9,1699.5,4022090
1998-07-31,1715.2,1715.2,1691.5,1698.9,3526116
1998-08-03,1651,1651,1638.3,1639.7,3605732
1998-08-04,1643.4,1673.5,1643.4,1670.5,4067962
1998-08-05,1602.9,1614.5,1600,1614.5,4914777
1998-08-06,1620.5,1622.2,1594.8,1595.7,3423098
1998-08-07,1606.3,1634.6,1606.3,1632.1,4000861
1998-08-10,1622.4,1622.7,1614,1614,3034491
1998-08-11,1571.6,1571.6,1484.9,1488.6,3784222
1998-08-12,1517.8,1529.8,1505.9,1529.8,4847173
1998-08-13,1447.8,1447.8,1419.2,1427.9,4705989
1998-08-14,1466.2,1493.5,1466.2,1488.6,5099199
1998-08-17,1422.6,1437.2,1422.6,1431.2,3390032
1998-08-18,1495.3,1505.9,1491.4,1500.4,4698504
1998-08-19,1531,1547.2,1524.8,1541.7,6226373
1998-08-20,1510.6,1513.8,1501.9,1502.3,4659462
1998-08-21,1454.4,1456.3,1425.1,1430.9,5624590
1998-08-24,1444.4,1444.4,1424.2,1434.5,5037926
1998-08-25,1446.6,1449.6,1435.3,1436.7,6604441
1998-08-26,1415.3,1415.3,1359.1,1366.7,4794662
1998-08-27,1313.1,1313.1,1228.2,1231.1,6426156
1998-08-28,1186.6,1226.9,1150.2,1217.9,4986105
1998-08-31,1169.4,1175.4,1161.4,1170.5,6677553
1998-09-01,1092.2,1129,1092.2,1094.7,7281734
1998-09-02,1179,1212.6,1179,1197.8,6621007
1998-09-03,1184.5,1191.2,1149.2,1152.1,7718180
1998-09-04,1183.6,1203.5,1183.6,1197.9,7463352
1998-09-07,1241.4,1281.7,1241.4,1268.8,5557686
1998-09-08,1268.8,1313.5,1264.1,1308.7,7550838
1998-09-09,1265.2,1269.5,1255,1255,7765994
1998-09-10,1235.5,1242.4,1223.8,1224,5725696
1998-09-11,1177.2,1191.7,1174.8,1184.7,6626588
1998-09-14,1214.6,1227.6,1214.6,1222.5,5177294
1998-09-15,1224.9,1224.9,1185.2,1186.4,5153101
1998-09-16,1219.8,1219.8,1210.2,1215.9,4994670
1998-09-17,1196.1,1196.1,1148.8,1151.4,4677739
1998-09-18,1152.9,1171,1151,1170.5,5461399
1998-09-21,1141,1141,1118.2,1123.3,4498543
1998-09-22,1161.5,1186,1161.5,1185.5,5927470
1998-09-23,1202.5,1221.1,1202.5,1207,4556425
1998-09-24,1277.2,1277.2,1259.7,1259.7,7101552
1998-09-25,1222.7,1222.7,1212.5,1218.2,5018757
1998-09-28,1252.1,1252.1,1228.1,1233.5,3289058
1998-09-29,1234.1,1234.7,1228.2,1231.4,3770084
1998-09-30,1188.3,1188.3,1161.6,1172.6,6306740
1998-10-01,1092.7,1092.7,1060.2,1064.6,5102455
1998-10-02,1031.9,1070,1031.9,1066.1,5785420
1998-10-05,1033.6,1051.4,1015.7,1017.9,4107024
1998-10-06,1011.7,1029.9,1001.9,1025.6,5820721
1998-10-07,1052.5,1052.5,1009.3,1011.4,5365035
1998-10-08,1021.1,1021.1,971.3,971.3,3616538
1998-10-09,994.5,1004.6,994.5,1004.3,3195626
1998-10-12,1049.5,1056.5,1039.1,1055.6,4697567
1998-10-13,1033.2,1042,1022.1,1023.8,5017683
1998-10-14,1016.1,1022.2,1014.6,1018.1,3792989
1998-10-15,1028.3,1028.3,998.7,1001.9,4314777
1998-10-16,1058.6,1058.6,1032.4,1049.8,4500827
1998-10-19,1036.4,1036.4,1026.7,1028,3111376
1998-10-20,1038.2,1073.1,1038.2,1068.3,4957975
1998-10-21,1058.6,1074,1058.6,1073.1,4742005
1998-10-22,1085,1124.7,1085,1123.8,4873811
1998-10-23,1132.3,1177,1132.3,1166.6,5578684
1998-10-26,1166.9,1205.4,1166.9,1203.8,5088598
1998-10-27,1197.5,1198.7,1178.7,1186.7,7347024
1998-10-28,1159,1159.8,1148.4,1151.6,4715611
1998-10-29,1160.9,1181,1160.9,1174.1,4413896
1998-10-30,1208.8,1233.1,1208.8,1224.6,6228679
1998-11-02,1273.3,1324.4,1273.3,1324.2,5732635
1998-11-03,1301.9,1301.9,1266.3,1268.1,5957349
1998-11-04,1284.7,1319.8,1284.7,1318.3,5252749
1998-11-05,1310.7,1310.7,1286,1286.5,7947730
1998-11-06,1306.3,1306.3,1278.9,1285.1,4498150
1998-11-09,1294.9,1294.9,1276,1278.3,3613254
1998-11-10,1246.1,1247.9,1230.9,1232.6,4108694
1998-11-12,1209.6,1209.8,1198.6,1203.8,6016245
1998-11-13,1209.3,1251.1,1209.3,1247.9,5737600
1998-11-16,1289.6,1320.4,1289.6,1312.4,5466543
1998-11-17,1270.2,1270.2,1247.2,1250.8,5442479
1998-11-18,1254.5,1254.5,1231.7,1231.7,9759506
1998-11-19,1231.2,1231.2,1208.5,1221.8,9483075
1998-11-20,1233,1240.6,1230,1231.9,6748462
1998-11-23,1258.7,1260.4,1238.6,1239.7,6237007
1998-11-24,1236.6,1236.6,1193.8,1206.2,6302552
1998-11-25,1203.1,1207.9,1190.6,1206.1,7842709
1998-11-26,1205,1208.5,1200.2,1203.4,6292571
1998-11-27,1174.4,1178.7,1139.2,1143.6,6116746
1998-11-30,1125.8,1140.9,1125.8,1138.4,6474081
1998-12-01,1095.8,1096.5,1079,1079.9,6725586
1998-12-02,1099.3,1118.6,1099.3,1117.9,6761091
1998-12-03,1098,1151.9,1098,1134.6,7230527
1998-12-04,1125.9,1158.3,1125.9,1156.2,7986910
1998-12-07,1177.2,1181.5,1173.6,1175.6,7789904
1998-12-08,1172.9,1176.6,1165.5,1176.6,6077853
1998-12-09,1172.3,1185,1172.3,1175.8,6924434
1998-12-10,1176.5,1188.2,1170.3,1170.3,8881619
1998-12-11,1144.9,1147.6,1140.2,1147.3,5902805
1998-12-14,1125,1135,1119.8,1120.6,4818975
1998-12-15,1131.9,1133.6,1126.5,1129.6,4495850
1998-12-16,1120.7,1131.3,1119.3,1127.4,5647072
1998-12-17,1125,1125,1116.4,1117,4296856
1998-12-18,1128,1134.5,1125.7,1127.5,4761884
1998-12-21,1119.8,1127.3,1119.3,1125.9,3881567
1998-12-22,1137.7,1160.7,1137.7,1156.6,6554044
1998-12-23,1175.5,1196.4,1175.5,1196.4,5968887
1998-12-28,1220.7,1251.1,1220.7,1247.5,5796901
1998-12-29,1247.1,1247.1,1211.8,1213.2,6312793
1998-12-30,1214.7,1219.2,1205.4,1218.8,5515309
1998-12-31,1221,1241.5,1219.6,1241.2,5052011
1999-01-04,1269.5,1291.3,1269.5,1289.1,8590724
1999-01-05,1288.5,1288.5,1263.6,1264.7,6712132
1999-01-06,1294,1356.9,1294,1356.9,12249477
1999-01-07,1376.3,1394.1,1346.5,1353.2,11854372
1999-01-08,1380.3,1435,1380.3,1434.5,11807479
1999-01-11,1410.9,1410.9,1374.5,1381.3,9469046
1999-01-12,1356.6,1378.6,1338.6,1342,9876860
1999-01-13,1291,1291,1193.9,1217.9,11719625
1999-01-14,1216,1254,1216,1230,11973428
1999-01-15,1182.1,1222.7,1178.2,1218.7,10619675
1999-01-18,1268.2,1297.7,1268.2,1297.7,9704571
1999-01-19,1276.8,1288.4,1249.7,1281.5,8410408
1999-01-20,1294.6,1301.1,1279.4,1279.9,9067868
1999-01-21,1310.9,1329.9,1300.4,1306.6,12494550
1999-01-22,1263.4,1283,1259.6,1265.1,6631987
1999-01-25,1232.5,1277.3,1232.5,1268.2,5159354
1999-01-26,1298.6,1313,1276.4,1290,7364816
1999-01-27,1311.4,1311.4,1291.7,1298.2,6711489
1999-01-28,1289.4,1317.5,1289.4,1317,7394030
1999-01-29,1347.2,1354.7,1343.6,1350.3,8885035
1999-02-01,1355.9,1355.9,1333.8,1351.2,7448320
1999-02-02,1332.4,1345.3,1331.6,1332,7764212
1999-02-03,1316.4,1330.8,1316.4,1323.6,7274554
1999-02-04,1334,1341.3,1324.9,1328,10429578
1999-02-05,1310,1315.6,1300.8,1303.1,7282243
1999-02-08,1303.1,1319.5,1303.1,1319.5,6530050
1999-02-09,1318.5,1318.5,1291.7,1292.2,6666477
1999-02-10,1291.3,1304,1291.3,1300.8,9577022
1999-02-11,1302.5,1323.4,1302.5,1315.6,6812352
1999-02-12,1341.3,1341.3,1316.8,1322.7,8440466
1999-02-15,1315,1322.7,1313.8,1317.3,7575915
1999-02-16,1324,1326.5,1315.3,1326,10177731
1999-02-17,1316.8,1318.7,1309.3,1311,8142332
1999-02-18,1299.9,1314,1295.3,1309.4,11591500
1999-02-19,1303.8,1317.3,1303.8,1314.1,12361424
1999-02-22,1312.3,1312.3,1302.4,1303,8781358
1999-02-23,1312,1312,1274.8,1278,9953358
1999-02-24,1284.3,1284.3,1271.1,1275.7,7363379
1999-02-25,1251.6,1251.9,1241.1,1243.3,8996980
1999-02-26,1242.3,1262.9,1242.3,1254.7,7478420
1999-03-01,1255.2,1255.2,1236.4,1237.5,5830850
1999-03-02,1243,1260.4,1238.6,1260.4,6820739
1999-03-03,1248.4,1256.3,1244.1,1244.5,8061250
1999-03-04,1241.1,1243,1233.7,1236.4,7657309
1999-03-05,1243.3,1266.9,1243.3,1260.1,8073097
1999-03-08,1273.5,1292.9,1273.5,1283,9418624
1999-03-09,1292.2,1303.1,1284,1285.8,9621860
1999-03-10,1281.2,1282.4,1276,1280.7,7482729
1999-03-11,1286.3,1300.9,1286.3,1294.8,8882349
1999-03-12,1312.3,1324,1311.3,1323.9,13467765
1999-03-15,1321.5,1322.6,1298.6,1305.2,10965383
1999-03-16,1298.6,1302.9,1290.6,1291.8,10116206
1999-03-17,1287.6,1299.9,1287.6,1298.4,9076376
1999-03-18,1290,1295.5,1284.6,1286.4,11170389
1999-03-19,1308.1,1339.7,1308.1,1339.4,12559198
1999-03-22,1335.9,1367.4,1332.2,1367.4,13015702
1999-03-23,1355.8,1355.8,1328.8,1329.3,13452112
1999-03-24,1286.1,1319.1,1286.1,1318.2,14596603
1999-03-25,1328.4,1358.2,1328.4,1342,9403823
1999-03-26,1367.3,1376,1352.8,1353.1,15708432
1999-03-29,1353.5,1373.8,1344.5,1373.5,12339082
1999-03-30,1377.6,1392.6,1356.6,1363.4,11329638
1999-03-31,1367.9,1403.3,1367.9,1403.3,14665751
1999-04-01,1392.5,1429.1,1392.5,1428.7,11958935
1999-04-06,1429.1,1459.3,1428.7,1451.5,12189568
1999-04-07,1445.8,1450.5,1440,1447.7,9239685
1999-04-08,1444.5,1454.8,1428.1,1432.6,9832338
1999-04-09,1461.1,1461.1,1442.1,1448.5,10169103
1999-04-12,1440.3,1450.7,1409.6,1412,6037181
1999-04-13,1434.6,1435.3,1378,1402.8,7007103
1999-04-14,1404.1,1404.1,1373.1,1387.6,5166838
1999-04-15,1384.6,1401.5,1384.6,1391,6482106
1999-04-16,1406,1435.6,1406,1426.9,6124559
1999-04-19,1456.3,1512,1456.3,1510.9,8164755
1999-04-20,1484.5,1484.5,1463.4,1463.7,7692744
1999-04-21,1484.3,1504.8,1483.1,1485.5,6300860
1999-04-22,1505.7,1527.9,1499.7,1508,8704950
1999-04-23,1509.6,1514.6,1491.8,1497.2,10125095
1999-04-26,1510.4,1518,1504.2,1509,7037765
1999-04-27,1515.1,1515.1,1499.3,1500.1,8643579
1999-04-28,1485.3,1485.3,1451.3,1457.1,7167639
1999-04-29,1456.2,1464.9,1447.5,1460.1,5340909
1999-04-30,1477.2,1488.5,1477.2,1478.7,4814749
1999-05-04,1514.7,1514.7,1498.5,1500.5,7584772
1999-05-05,1485.3,1485.3,1471.7,1480.2,5335722
1999-05-06,1493.3,1495.8,1478.1,1483.7,6961784
1999-05-07,1488,1488.1,1477.4,1487.4,5782064
1999-05-10,1468.3,1474.9,1464.1,1467.4,4530279
1999-05-11,1464.1,1474.1,1464.1,1472.6,5232595
1999-05-12,1474,1482.1,1455.2,1461.4,6840481
1999-05-13,1462.4,1472.9,1462.4,1470.4,5149282
1999-05-14,1472.9,1474.4,1441.8,1445.3,7816170
1999-05-17,1425.6,1444,1425.6,1436.1,6326757
1999-05-18,1446.1,1477.8,1446.1,1477.8,5969889
1999-05-19,1489.5,1506.4,1489.5,1505,7004966
1999-05-20,1499.7,1511.4,1496.7,1506.3,5627114
1999-05-21,1524.1,1524.1,1513,1520.8,6022287
1999-05-24,1506.2,1517.8,1503.3,1516,4464805
1999-05-25,1489.7,1507.8,1487.9,1502.1,4640264
1999-05-26,1500.3,1511.6,1500.3,1507.7,5787051
1999-05-27,1516.3,1516.4,1494.9,1499.1,6682842
1999-05-28,1477.4,1488.2,1477.4,1483.5,5498048
1999-05-31,1477.7,1488.2,1477.7,1484.2,5374860
1999-06-01,1483.1,1496.7,1483.1,1496.7,4556503
1999-06-02,1496.9,1502,1490.7,1494.2,4824303
1999-06-07,1510.1,1510.1,1492.5,1494.8,6502866
1999-06-08,1495.4,1495.4,1482.4,1485.3,7046322
1999-06-09,1485.4,1507,1485.4,1503.5,7481157
1999-06-10,1523.9,1536.8,1520.3,1522.3,6914002
1999-06-11,1547.1,1589.6,1547.1,1589.6,8344195
1999-06-14,1580.9,1602.6,1580.9,1595.3,8280552
1999-06-15,1581.2,1588.9,1574.6,1588.9,6425460
1999-06-16,1579.3,1588,1577.5,1585.8,6426377
1999-06-17,1592.6,1614.4,1591.3,1595,7848447
1999-06-18,1612.1,1630.8,1612.1,1628.9,8942654
1999-06-21,1634,1647,1612.2,1635.8,10330645
1999-06-22,1642.8,1651.4,1628.7,1638.6,11805201
1999-06-23,1597.4,1633.2,1592,1615.7,6164983
1999-06-24,1625.3,1633.4,1613.6,1619.4,6895839
1999-06-25,1613.5,1633,1610.4,1633,7815649
1999-06-28,1641.1,1657.3,1641.1,1651.5,6167737
1999-06-29,1640,1640,1621.5,1626.7,5957149
1999-06-30,1608.6,1630.1,1606.4,1625.2,7061880
1999-07-01,1675.4,1680.4,1654,1655.2,7246737
1999-07-02,1674.4,1681.3,1649.6,1660,6053286
1999-07-05,1655.4,1660.8,1646.2,1654.5,4834726
1999-07-06,1652.2,1657.1,1645,1645.7,5672948
1999-07-07,1637.9,1654.9,1633.1,1643,6882444
1999-07-08,1646.2,1665.4,1646.2,1658.7,8090579
1999-07-09,1668.7,1703.2,1668.7,1693.5,8389000
1999-07-12,1692.9,1698.8,1687.3,1688.1,7142410
1999-07-13,1671.1,1678.9,1660.9,1661.6,6480459
1999-07-14,1668,1699.6,1668,1699.6,5665857
1999-07-15,1707.7,1715,1701.5,1703.5,7490820
1999-07-16,1694.4,1703.3,1688.3,1691.7,5575418
1999-07-19,1690.1,1690.1,1671.4,1673.8,4059634
1999-07-20,1668.3,1670.9,1653.8,1656,5099095
1999-07-21,1632.7,1639.8,1632.5,1635.7,4180487
1999-07-22,1635.7,1635.7,1619.9,1625.6,3590913
1999-07-23,1609,1632.5,1609,1629.7,4278587
1999-07-26,1622.8,1622.8,1582,1582.3,3824416
1999-07-27,1589,1608.1,1589,1608.1,4497168
1999-07-28,1611.8,1621.5,1611.8,1617.5,5171793
1999-07-29,1617.6,1620.8,1596.5,1599.3,4481498
1999-07-30,1612.6,1638.4,1612.6,1628.8,4536605
1999-08-02,1623.8,1626.9,1611.3,1626.9,3957133
1999-08-03,1618.1,1618.5,1592.3,1618.5,4368847
1999-08-04,1605.4,1612.8,1593.8,1612.5,3789932
1999-08-05,1596.2,1602.2,1590.1,1601.4,3778434
1999-08-06,1600.6,1602.2,1588.3,1594.7,3246301
1999-08-09,1588.8,1597.5,1586.1,1586.1,3616049
1999-08-10,1570.2,1571.1,1543.5,1546,3285326
1999-08-11,1551.9,1569,1549.7,1564.9,3580352
1999-08-12,1570.8,1581.3,1570.8,1576.6,3927976
1999-08-13,1576.1,1591.1,1569.2,1589.5,4021925
1999-08-16,1604.5,1618,1602,1616.5,4066488
1999-08-17,1561.3,1588.8,1561.3,1584.6,3701315
1999-08-18,1587.3,1598.3,1585.6,1586.5,3207117
1999-08-19,1593.6,1594.5,1582.5,1585.4,2846081
1999-08-20,1583.6,1592.2,1583.6,1590.9,2701914
1999-08-23,1601.4,1621.5,1601.4,1618.7,3354491
1999-08-24,1618.2,1630.2,1618.2,1629.6,4499252
1999-08-25,1635.6,1647.9,1635.6,1646.3,5665777
1999-08-26,1653.6,1653.6,1637.8,1640.9,4808798
1999-08-27,1633.5,1648.8,1633.5,1646.6,5404748
1999-08-30,1642.4,1648.2,1641,1645.2,3856307
1999-08-31,1626.2,1635.7,1623.9,1633.4,3766382
1999-09-01,1630.5,1640.7,1630.5,1637.5,4990588
1999-09-02,1639.9,1639.9,1615.3,1616.7,3971046
1999-09-03,1633.1,1639.4,1615.2,1638.3,4096631
1999-09-06,1630.2,1630.2,1616.3,1618.4,3293670
1999-09-07,1594.4,1604.6,1593.2,1604.5,4261281
1999-09-08,1598.5,1598.5,1570.7,1579.7,4609379
1999-09-09,1577.6,1581.5,1570.1,1574,3982212
1999-09-10,1583.7,1592.1,1577.7,1585.8,3677566
1999-09-13,1579.4,1580,1559.9,1567.2,4148265
1999-09-14,1562.4,1562.4,1518.7,1525.4,4797071
1999-09-15,1510.9,1510.9,1471.1,1510.3,7130702
1999-09-16,1485,1500.5,1481,1500.1,5217964
1999-09-17,1501,1521.2,1501,1521,4081526
1999-09-20,1516.2,1516.2,1493.2,1493.2,3373916
1999-09-21,1473.1,1474.6,1466.7,1472.5,4493679
1999-09-22,1447.7,1453.7,1439.5,1442.6,6127970
1999-09-23,1432.9,1454,1428.4,1445.5,5036693
1999-09-24,1397.8,1403.2,1372,1374.9,6657552
1999-09-27,1382,1398.4,1382,1393,4048687
1999-09-28,1400.8,1400.9,1375.4,1377.7,4085336
1999-09-29,1386,1386,1361.1,1376,4417657
1999-09-30,1369.3,1380.4,1359.5,1373.5,5018423
1999-10-01,1372.8,1384.2,1364.4,1366.2,5246612
1999-10-04,1372.9,1390.9,1372.9,1390.6,4125855
1999-10-05,1414.6,1427.2,1411.8,1413.5,4901581
1999-10-06,1409.6,1430,1405.9,1428.9,4194863
1999-10-07,1432.1,1437.8,1425.9,1429.2,4922648
1999-10-08,1424.8,1442.9,1423.2,1435.6,4282781
1999-10-11,1432.4,1435,1413.8,1420.6,4928937
1999-10-12,1413.2,1413.2,1393.2,1393.2,4011821
1999-10-13,1381.6,1398.4,1374.6,1395.8,4931604
1999-10-14,1379.9,1406.6,1379.9,1401.1,6276254
1999-10-15,1396.5,1396.5,1351.1,1357.3,5814525
1999-10-18,1349.7,1369.1,1344.7,1348.9,4344668
1999-10-19,1354.6,1385.6,1350.3,1385.6,5972732
1999-10-20,1389,1412.3,1389,1411.7,5368047
1999-10-21,1412.9,1425.6,1394.4,1402.1,4788889
1999-10-22,1415.4,1417,1408.3,1409.1,5087063
1999-10-25,1414.5,1414.5,1394.6,1398.8,3726572
1999-10-26,1398.7,1408.1,1387.3,1403.6,2829078
1999-10-27,1391.6,1395.5,1389,1391.3,2442911
1999-10-28,1397.8,1417.1,1397.5,1413.5,3178397
1999-10-29,1431.9,1433.9,1424.9,1428.5,4666760
1999-11-02,1426.9,1429.2,1419.9,1425.7,3634989
1999-11-03,1428.6,1454.4,1428.6,1453.6,4683512
1999-11-04,1422.5,1422.5,1397.4,1399.2,6610464
1999-11-05,1383.6,1383.6,1360.6,1380.5,6563932
1999-11-08,1378.6,1378.6,1364.9,1376.6,5195676
1999-11-09,1386.8,1399.1,1386.1,1387.3,4631164
1999-11-10,1388.1,1394.9,1387.6,1389.9,4130694
1999-11-15,1392.9,1415.6,1392.9,1407.3,4170801
1999-11-16,1415.4,1430.2,1415.4,1423.1,4672600
1999-11-17,1431.7,1445.6,1428.8,1429.8,6292334
1999-11-18,1435.8,1475.8,1435.8,1475.8,5965000
1999-11-19,1488.4,1512.4,1486,1512.4,6880223
1999-11-22,1523.4,1531.4,1513.9,1520.9,8173179
1999-11-23,1510.2,1516,1500.4,1507,6567067
1999-11-24,1510.7,1532.8,1510.7,1530.9,7766420
1999-11-25,1532.9,1556,1530.5,1551.2,7939961
1999-11-26,1549.4,1549.4,1526.3,1528.3,16377853
1999-11-29,1509,1519.5,1500.7,1506.2,9486440
1999-11-30,1517.3,1558.5,1517.3,1558.5,7330381
1999-12-01,1556.1,1574,1549.8,1570.9,11472317
1999-12-02,1562.8,1567.2,1540.3,1546.9,9538375
1999-12-03,1535.6,1540.6,1524.9,1540.6,8552380
1999-12-06,1536.4,1537.2,1521.9,1525.4,6538180
1999-12-07,1528.5,1573.2,1528.5,1573.2,8385482
1999-12-08,1579.3,1639.7,1579.3,1626,12977142
1999-12-09,1635.8,1659.1,1620.5,1659.1,10884988
1999-12-10,1665.7,1665.7,1636.4,1652.4,11769974
1999-12-13,1642.1,1666.5,1642.1,1645.6,8740763
1999-12-14,1632.9,1655.4,1632.3,1636,11814432
1999-12-15,1635.6,1636.6,1610.3,1622.5,7766799
1999-12-16,1622.8,1633,1619.2,1629.1,8285726
1999-12-17,1654.6,1689.8,1654.6,1672.7,8487707
1999-12-20,1690,1694.1,1682.7,1688.9,10752791
1999-12-21,1681.9,1693.1,1681.9,1689,9999470
1999-12-22,1702.9,1740.1,1702.9,1736.4,10636324
1999-12-23,1726.7,1755.1,1726.7,1755.1,8798655
1999-12-27,1775.7,1804.5,1762.4,1779.5,8245853
